Lat, Lon, Info
45.19284, 05.45184, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=45.192840499999996&lng=5.451839899999999&fid=0x478ac023817627f3:0x616bdf0614446129&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>04 76 64 74 25 direction@carriere-sacep.frISDND	ISDI
46.26284, 06.02298, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=46.262844&lng=6.0229902&fid=0x478c620b3b92c98d:0xa4fb29713a6b9a68&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terre Végétale	Déchets Inertes mélangés / Béton / Enrobé bitumineux / Terre non polluée	Alexandra BROCA 06 25 01 57 59	alexandra.broca@carrieresdusaleve.fr
49.23163, 02.43860, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.923&lng=2.66456&fid=0x47e6490ed92867a1:0x4a42add01df9a3c2&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>ISDD	ISDND	ISDI	LANDRU Amélie	Tél : 06 15 94 23 33	amelie.landru@eurovia.com
46.13430, 03.48249, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=46.13430019999999&lng=3.4824954999999997&fid=0x47f6cc9fc48f1387:0x11e42b46bbbb8868&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets Inertes mélangés / Béton / Enrobé bitumineux / Terre non polluée	Philippe COMMERGNAT 06 89 72 87 85  philippe.commergnat@lafarge.com
46.02473, 05.35341, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=46.0330546&lng=5.3753774&fid=0x478b56ebe44750cb:0x8545d2587cf264fe&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Béton / Terre non polluée	Florian DEREGNAUCOURT 04 74 36 98 53 florian.deregnaucourt@vicat.fr
45.76978, 04.90578, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=45.761186099999996&lng=4.892061099999999&fid=0x47f4c0500723e85b:0xe921e58754e1c041&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terre Végétale	Déchets Inertes mélangés / Béton / Terre non polluée	Thomas GRAPINET 06 22 64 55 19	grapinet.tp@wanadoo.fr
49.47238, 02.87521, GURDEBEKE SA Rue des Amours  THOUROTTE 60150plateforme de tri de déchets recyclables 	03 44 76 62 75 environnement@cc2v.fr
48.81434, 02.39849, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.81434410000001&lng=2.3984921&fid=0x47e673b34208d953:0x5a50277cfbfc5a43&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terres inertes et terres polluées 	Commercial : Damien François 	01 79 84 17 80/  06 45 46 67 92	d.francois@hesus.fr
46.71725, 05.47411, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=46.717254000000004&lng=5.474114000000001&fid=0x478d2a17d922aff5:0xa01f2b7723bf20e6&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets Non-Dangereux		Mme COBOS	03 80 26 59 40	assistante-co@bourgognerecyclage.com
48.74664, 07.08817, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.746645400000006&lng=7.088169199999999&fid=0x479416ca28f66a39:0xc59e085d3a5f4aa1&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets Dangereux			GOBLED Marc	03 87 03 32 32	secretariat@kugler.fr
44.85597, -0.72151, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=44.855972699999995&lng=-0.721505&fid=0xd54d07b145a6565:0xc1a9c6ba124fd6f4&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets verts05 56 70 17 00contact@touban.fr
48.27743, 02.68913, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.276925500000004&lng=2.68952375&fid=0x47e589455129df7d:0xc1dc363f216ca29f&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Tél: 01 64 78 75 50DIB	Déchets recyclé gravier
48.97200, 01.85928, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.9720015&lng=1.8592741000000004&fid=0x47e69400cae29981:0x299f8fca676f7c21&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déblais inertes K3 - Plateforme de recyclage  		  Tél : 01 30 95 75 12
49.03013, 01.64490, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.92158104999999&lng=1.68725845&fid=0x47e6b9e1cfcbf98d:0xcec10911c8a5a226&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html> Tél : 01 34 97 02 70Stock pas sur site pour le moment
48.67835, 02.38633, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.605357549999994&lng=2.7269447499999995&fid=0x47e5df6e1bd86a7b:0xcc18c23f7ba075b8&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>01 69 12 19 30stock plus dechets
48.83736, 02.26790, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.73614195&lng=2.4504457000000004&fid=0x47e67a9892be0601:0x2701c9dc9970591&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déblais inertes 		01 45 54 82 21
48.86100, 02.29489, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.8374&lng=2.26825&fid=0x47e66fe1678a7e29:0x7541658c8e816189&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déblais inertes 		01 47 05 93 05
48.19523, 02.72912, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.1879128&lng=2.7583302999999995&fid=0x47e587ec86aaac69:0x4d68da571771ef26&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déblais inertes K3 et K3+     		Tél : 01 64 29 70 07scsl.bascule@lafarge.com
48.94755, 02.28860, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.9475534&lng=2.2885961&fid=0x47e668a8df5ddf05:0x7a553878e4f86fa1&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Plateforme de négoce    Déblais inertesLAFARGE ( Plateforme de recyclage )Tél : 01 47 98 83 18phillipe.famibelle@lafarge.com
48.96439, 01.75703, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.0481548&lng=1.7882488&fid=0x47e6bde32149f5c1:0x82505e26af32be44&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déblais inertes K3 et K3+ - Plateforme de recyclage - Platefeforme de traitement des terres polluées01 34 77 08 31 ‎/ 06 17 20 22 08	alexandre.cocq@lafarge.comAlexandre COCQ
49.01751, 02.45213, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.0175072&lng=2.4521238&fid=0x47e6401e926b161f:0xa03532fe2b39a7f5&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déblais inertes		   Tél : 01 39 88 55 89 /06 58 57 77 17	 phillipe.famibelle@lafarge.com
48.39178, 02.97192, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.415635650000006&lng=2.8915512000000003&fid=0x47ef43e7be3e08e7:0x9ffacb79235c8c0a&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>ISDI - Déblais inertes   classe 3                                    		Tel : 06 75 60 00 73
43.18600, 00.98890, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=43.1877892&lng=0.9895410000000001&fid=0x12a92710d202537f:0x418379b73b182195&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Huiles usagées  Déchets solides combustiblesCRETIN Axel	05 61 97 70 10/ 06 59 12 70 10	axel.cretin@lafarge.com	ingénieur environnement envoyer mail
45.67574, 05.02775, Terre Végétale	Déchets Inertes mélangés / Béton / Terre non polluée	Brice THIOLLIERE	06 84 51 72 13	brice.thiolliere@lafarge.com
45.70917, 04.84302, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=45.709165500000005&lng=4.843021699999999&fid=0x47f4e9ea99d3c1bb:0xcf414614bd9f9ed2&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terre Végétale	Déchets Inertes mélangés / Béton / Terre non polluée	Thomas GRAPINET 06 22 64 55 19	grapinet.tp@wanadoo.fr
50.27091, 02.71543, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=50.2709095&lng=2.7154342999999996&fid=0x47dd46e4a49b31f7:0xa990b5347c78cd9d&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets Non-Dangereux Non Inertes / Déchets Non Dangereux Inertes	Martine MILLON - Vincent GALAND	03 21 71 77 91	vgaland@laflutte.com
45.01284, -0.53069, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=45.0128249&lng=-0.5307548&fid=0x48002beb0235f051:0x2bbfe586b569a2c8&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Gravats valorisables
44.78931, -0.15423, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=44.7893092&lng=-0.1542441&fid=0xd5545dae8fb4741:0x67c150d8242e5dae&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>gravat et terre non poluées05 57 55 58 32jes-jug@outlook.fr
48.95744, 06.20266, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.78254475&lng=7.01437335&fid=0x4794c153b15ab00f:0xe1ac621327975cf4&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets Non-DangereuxHAP HCTDéchets Inertes03 87 57 83 00
50.44106, 03.38921, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=50.441056800000005&lng=3.3892121&fid=0x47c2e83fa9d43481:0x32132e95a74f1309&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>741 rue du champ des oiseaux	 SAINT-AMAND-LES-EAUX  59230Déchets Dangereux hydrocarburesMickaël DELANNOY  03 27 21 65 65stephane.canaple@veolia.com
48.61369, 02.58090, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.6136917&lng=2.5809017&fid=0x47e5e37cb36c847d:0x7feb043ae82e4bcb&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déblais inertes classe 3	Alexis LABREURE 	06 15 02 83 36dimitri.belladel@eurovia.com
48.59119, 02.39235, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.5911921&lng=2.3923514999999997&fid=0x47e5dc466f59092d:0x6d1888f01574020c&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déblais inertes classe 3	Alexis LABREURE	"01 64 56 91 01/06 15 02 83 36 "dimitri.belladel@eurovia.com
48.55764, 02.46841, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.5730948&lng=2.43748575&fid=0x47e5e79fa977c497:0xad9a5b5203e54e8e&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déblais inertes classe 3	Alexis LABREURE 	"01 64 56 91 01/06 15 02 83 36 "dimitri.belladel@eurovia.com
48.71778, 02.27593, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.717780999999995&lng=2.2759332&fid=0x47e677925a18c797:0x805ed854f8e1afb9&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déblais inertes classe 3	Christophe FOIRY	01 69 53 01 23 /06 43 38 15 77christophe.foiry@eurovia.com
48.66377, 02.40504, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.656242799999994&lng=2.3899761500000003&fid=0x47e5dfaf896871d7:0x76a2cec4446348bd&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déblais inertes classe 3		01 69 53 01 23 /06 43 38 15 77christophe.foiry@eurovia.com
48.77989, 02.48786, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.77988800000001&lng=2.4878610000000005&fid=0x47e60c843a802a53:0x7ffc55fe1f411c22&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>ISDI - Béton à préparer - Démolition chaussée - Terre inerte 		Tél : 01 57 02 11 90naidji-o@mrb94.com
45.48946, 06.04097, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=45.4894647&lng=6.040971199999999&fid=0x478bb270431b8323:0x5824ce31d4e3df6d&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>ISDD  ISDND  ISDI
48.10643, 00.76402, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.041906700000006&lng=0.46710104999999996&fid=0x47e3a9855bad2e25:0xa78dc88c11c2673e&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>"Plateforme de recyclage du bois Recyclage des terres et matériaux de chantiers DIB bois a bois b dechets verts amianteGeraldine Deveriendt	02 43 71 99 11 /02 43 50 18 22	geraldine.deveriendt@paprec.comcapacité réglementaire 82000
45.04699, 05.09699, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=45.01385415&lng=4.978993299999999&fid=0x478ab2b1e1dc9f2f:0x8f7bdc1cdc4708ff&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>ISDD	ISDND   ISDI04 75 70 06 96
50.40257, 02.81517, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=50.40256559999999&lng=2.8151679&fid=0x47dd30c90e5dc591:0xe29c514b3d094cca&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets / Déchets Non-Dangereux Déchets Inertes	Sébastien CATELAIN 03 21 13 02 52  s.catelain@groupenicollin.com
50.60441, 03.00168, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=50.558560699999994&lng=2.8536892999999997&fid=0x47c2d52b35c47299:0xb94586fec5ad7db0&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets Non-Dangereux Non Inertes / Déchets Non Dangereux Inertes	Robert GAMAIN	06 08 56 22 70 robert.gamain@normat.fr
43.77797, 02.04975, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=43.7779405&lng=2.0497313&fid=0x12add9c85b0603a5:0xc6eb0b3ed6cc32fc&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terres polluées 	 FERANDO Charlotte 06 11 30 49 15  cferando@sarpindustries.fr
49.06490, 02.14212, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.0648925&lng=2.1421187&fid=0x47e65f090ae41f21:0x75597d09c229d899&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Ballasts de voie Mélanges bitumineux Boues de dragageDéchets provenant du nettoyage des égouts (réseaux et ouvrages de gestion des eaux pluviales)Déchets solides et boues issus de la décontamination des sols et des eaux souterraines Plateformes terres polluées - FLUVIALE Terres pierres et graviers (dont déblais provenant de sites contaminés)Yann OLANIER	06 27 16 49 32	yann.olanier@ortec.fr
47.28111, 05.04117, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=47.2811004&lng=5.0411866&fid=0x47f29c225d82ae43:0x61b14ee566ea188e&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets Inertes / Déchets Non-Dangereux		03 87 51 48 60
49.90556, 02.28181, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.9055557&lng=2.2818088&fid=0x47e7840510c53b73:0x36b98415e74015bb&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>"Déchets DangereuxGuillaume HAUDRECHY	06 80 64 21 97	guillaume.haudrechy@ortec.fr
49.23605, 06.15891, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.2360111&lng=6.158919849999999&fid=0x479527065ccd0bcb:0xf44471abbf3ad769&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets Dangereux  Déchets Non-Dangereux Biocentre  03 20 85 31 80Marina CONCAS <marina.concas@ortec.fr>Thibault BLONDE <Thibault.BLONDE@ortec.fr>
49.85078, 03.26273, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.136740599999996&lng=3.79632995&fid=0x47e818f9b8551115:0xe7588f1a52e2daeb&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets Dangereux / Déchets Non-Dangereux BiocentreMme Pascale PATE	03 23 06 29 33	pascale.pate@ortec.fr
49.50899, 00.21467, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.173553150000004&lng=2.25069935&fid=0x47e03acb58145d1f:0xb5f0e6e3e6355a23&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Yvon LE RHUNTerres polluées
43.52239, 01.34120, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=43.5801109&lng=1.3808800500000002&fid=0x12aeb70e692c5715:0x4194f4c2719a16be&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Installation de stockage de déchets non dangereux	Centre de recyclage inertes/ Installation de stockage de déchets inertes/Plateforme de regroupement bois/Plateforme de regroupement déchets inertes /Plateforme de regroupement papier-carton /Plateforme de regroupement plastique /Plateforme de regroupement métauxDéchèterie professionnelle / Déchèterie publique ouverte au BTP Hermine TROUSSILLE	05 61 76 69 00	 hermine.troussille@veolia-proprete.fr
49.86469, 01.43106, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.8646926&lng=1.4310561&fid=0x47e0ad3bb91884ad:0x1353a83065b7a899&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>DIBbois gravats ferraille
44.76916, -0.76754, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=44.790456&lng=-0.7573094499999999&fid=0xd54c35ea97df143:0x9021bce2992cbfe3&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>	Bois non traité (Cat A)Bois traité (Cat. B) DEEE Férailles & Métaux Papiers Cartons Plastiques05 57 97 37 77
49.01533, 02.15639, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.015333999999996&lng=2.1563915&fid=0x47e66086e29c3061:0xabc05330ff93b01f&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terres inertes classe 3+ matériaux inertes	Jean-Luc QUERUEL - directeur commercial 	06 14 30 75 73	jean-luc@petitdidier.fr
